#TE	Order	Superfamily	Clade	Complete	Strand	Domains
scaffold_52_(dbseq-nr_51)_[837999,844966]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_52_(dbseq-nr_51)_[871510,877169]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|sire RNaseH|codi_d
scaffold_52_(dbseq-nr_51)_[890007,898085]	LTR	Copia	copia	no	+	RT|copia
scaffold_52_(dbseq-nr_51)_[917827,926448]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_52_(dbseq-nr_51)_[944466,949898]	LTR	Copia	copia	no	+	AP|retrofit INT|tork RT|copia RNaseH|copia
scaffold_52_(dbseq-nr_51)_[961288,967644]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|tork
scaffold_52_(dbseq-nr_51)_[967860,971964]	LTR	Copia	mixture	no	-	AP|ty1/copia RT|tork RNaseH|copia
scaffold_53_(dbseq-nr_52)_[1060295,1066462]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|sire RNaseH|tork
scaffold_53_(dbseq-nr_52)_[10910,24588]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade GAG|v_clade
scaffold_53_(dbseq-nr_52)_[1226616,1242163]	LTR	Copia	ty1/copia	no	-	AP|ty1/copia
scaffold_53_(dbseq-nr_52)_[1248793,1257629]	LTR	Copia	copia	no	+	AP|pseudovirus INT|tork RT|copia RNaseH|copia
scaffold_53_(dbseq-nr_52)_[1318143,1324295]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|dtg_ilg_template RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_53_(dbseq-nr_52)_[236125,242473]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_53_(dbseq-nr_52)_[451004,457855]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_53_(dbseq-nr_52)_[473256,477659]	LTR	Copia	copia	no	-	AP|ty1/copia INT|copia RNaseH|copia
scaffold_53_(dbseq-nr_52)_[562042,568232]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_53_(dbseq-nr_52)_[732145,736931]	LTR	Copia	mixture	no	+	RT|copia RNaseH|sire
scaffold_53_(dbseq-nr_52)_[746646,748412]	LTR	Copia	sire	no	-	RNaseH|sire
scaffold_53_(dbseq-nr_52)_[781523,786969]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|pCretro RNaseH|sire
scaffold_54_(dbseq-nr_53)_[1002267,1010247]	LTR	Copia	mixture	no	-	RT|tork RNaseH|hydra
scaffold_54_(dbseq-nr_53)_[1015517,1021758]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_54_(dbseq-nr_53)_[629524,644629]	LTR	Gypsy	mixture	no	+	RNaseH|athila INT|gmr1
scaffold_54_(dbseq-nr_53)_[705707,711759]	LTR	Gypsy	v_clade	no	-	AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_54_(dbseq-nr_53)_[752411,758630]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|1731 RNaseH|sire
scaffold_55_(dbseq-nr_54)_[1150885,1155596]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_55_(dbseq-nr_54)_[1271548,1277684]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_55_(dbseq-nr_54)_[1283642,1288337]	mixture	mixture	mixture	unknown	+	GAG|v_clade AP|dtg_ilg_template
scaffold_55_(dbseq-nr_54)_[128727,133436]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade
scaffold_55_(dbseq-nr_54)_[1288374,1295437]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|tat
scaffold_55_(dbseq-nr_54)_[151163,154591]	LTR	Gypsy	tat	no	+	INT|tat
scaffold_55_(dbseq-nr_54)_[170045,177066]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|osvaldo
scaffold_55_(dbseq-nr_54)_[29355,36196]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|sire
scaffold_55_(dbseq-nr_54)_[412641,419388]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|1731 RNaseH|sire
scaffold_55_(dbseq-nr_54)_[4613,13297]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_55_(dbseq-nr_54)_[497952,503763]	LTR	Copia	sire	no	-	AP|copia INT|tork RT|sire RNaseH|sire
scaffold_56_(dbseq-nr_55)_[1011700,1018783]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|gypsy INT|tat
scaffold_56_(dbseq-nr_55)_[1019338,1024928]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_56_(dbseq-nr_55)_[1032336,1036799]	LTR	Copia	copia	no	-	INT|tork RT|copia RNaseH|copia
scaffold_56_(dbseq-nr_55)_[1083763,1091560]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_56_(dbseq-nr_55)_[1184289,1194884]	LTR	Gypsy	gmr1	no	-	INT|gmr1
scaffold_56_(dbseq-nr_55)_[1210634,1221498]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_56_(dbseq-nr_55)_[233137,243247]	LTR	Gypsy	17_6	no	+	RNaseH|17_6
scaffold_56_(dbseq-nr_55)_[246740,251324]	LTR	Copia	mixture	no	-	AP|ty1/copia RNaseH|codi_d
scaffold_56_(dbseq-nr_55)_[263839,273473]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_56_(dbseq-nr_55)_[313460,320089]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_56_(dbseq-nr_55)_[440791,448499]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_56_(dbseq-nr_55)_[464040,468190]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|1731 RNaseH|sire
scaffold_56_(dbseq-nr_55)_[482076,489457]	LTR	Copia	copia	no	+	RNaseH|copia
scaffold_56_(dbseq-nr_55)_[568640,576212]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_56_(dbseq-nr_55)_[578135,586652]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_56_(dbseq-nr_55)_[601378,608218]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_56_(dbseq-nr_55)_[609058,614480]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_56_(dbseq-nr_55)_[616038,622350]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_56_(dbseq-nr_55)_[630922,636568]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade
scaffold_56_(dbseq-nr_55)_[672056,677092]	LTR	Gypsy	v_clade	no	-	AP|maggy RT|v_clade RNaseH|pyret INT|v_clade
scaffold_56_(dbseq-nr_55)_[677094,682272]	LTR	Copia	tork	no	-	INT|tork RT|tork RNaseH|copia
scaffold_56_(dbseq-nr_55)_[7875,15483]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_56_(dbseq-nr_55)_[869702,876467]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RT|1731 RNaseH|codi_d
scaffold_56_(dbseq-nr_55)_[877011,882206]	LTR	Copia	mixture	no	+	INT|tork RT|pseudovirus RNaseH|copia
scaffold_56_(dbseq-nr_55)_[882260,889092]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|1731 RNaseH|sire
scaffold_56_(dbseq-nr_55)_[940969,947298]	LTR	Copia	tork	no	-	AP|ty1/copia INT|copia RT|tork RNaseH|tork
scaffold_56_(dbseq-nr_55)_[971526,976785]	LTR	Copia	pseudovirus	no	+	AP|pseudovirus INT|retrofit RT|tork RNaseH|pseudovirus
scaffold_57_(dbseq-nr_56)_[1212186,1216996]	LTR	Gypsy	v_clade	no	-	GAG|v_clade
scaffold_57_(dbseq-nr_56)_[184485,190819]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|sire RT|tork RNaseH|codi_d
scaffold_57_(dbseq-nr_56)_[194272,200844]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|codi_d
scaffold_57_(dbseq-nr_56)_[289149,295449]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|codi_d
scaffold_57_(dbseq-nr_56)_[337723,341133]	LTR	Copia	mixture	no	-	RT|tork RNaseH|sire
scaffold_57_(dbseq-nr_56)_[46383,54211]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_57_(dbseq-nr_56)_[525755,531659]	LTR	Gypsy	v_clade	yes	-	GAG|pyret AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_57_(dbseq-nr_56)_[636625,642684]	LTR	Copia	mixture	no	-	INT|retrofit RT|copia RNaseH|tork
scaffold_57_(dbseq-nr_56)_[768446,774541]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|sire
scaffold_57_(dbseq-nr_56)_[804608,811486]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|sire RT|copia RNaseH|codi_d
scaffold_57_(dbseq-nr_56)_[821043,826036]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RNaseH|copia
scaffold_57_(dbseq-nr_56)_[827684,834004]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|1731 RNaseH|copia
scaffold_57_(dbseq-nr_56)_[859963,865155]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|gypsy
scaffold_57_(dbseq-nr_56)_[87098,92398]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|pseudovirus RNaseH|sire
scaffold_58_(dbseq-nr_57)_[1069041,1073714]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_58_(dbseq-nr_57)_[1200969,1206807]	LTR	Gypsy	v_clade	yes	-	GAG|pyret AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_58_(dbseq-nr_57)_[1231955,1239518]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_58_(dbseq-nr_57)_[181917,186724]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade
scaffold_58_(dbseq-nr_57)_[188133,194328]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_58_(dbseq-nr_57)_[456662,469976]	LTR	Copia	sire	no	-	AP|copia INT|tork RT|sire RNaseH|sire
scaffold_58_(dbseq-nr_57)_[711792,719361]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_58_(dbseq-nr_57)_[721719,726517]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade
scaffold_58_(dbseq-nr_57)_[909709,915572]	LTR	Copia	tork	no	+	AP|tork INT|tork RT|tork RNaseH|copia
scaffold_58_(dbseq-nr_57)_[939322,945862]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_58_(dbseq-nr_57)_[997132,1002495]	LTR	Copia	copia	no	-	AP|ty1/copia INT|copia RT|tork RNaseH|copia
scaffold_59_(dbseq-nr_58)_[1139727,1148929]	LTR	Copia	sire	no	-	AP|copia INT|tork RT|sire RNaseH|sire
scaffold_59_(dbseq-nr_58)_[1162005,1169507]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3 INT|tat
scaffold_59_(dbseq-nr_58)_[1174205,1182244]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_59_(dbseq-nr_58)_[1190023,1194669]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade
scaffold_59_(dbseq-nr_58)_[1202289,1210889]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_59_(dbseq-nr_58)_[178054,183745]	LTR	Gypsy	v_clade	no	-	RT|v_clade
scaffold_59_(dbseq-nr_58)_[418052,424289]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|codi_d
scaffold_59_(dbseq-nr_58)_[94976,101257]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|gypsy INT|gmr1
scaffold_5_(dbseq-nr_4)_[105950,112978]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|osvaldo
scaffold_5_(dbseq-nr_4)_[1639217,1645081]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_5_(dbseq-nr_4)_[1645088,1653052]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_5_(dbseq-nr_4)_[1659565,1664941]	LTR	Copia	mixture	no	+	AP|oryco INT|retrofit RT|pseudovirus RNaseH|codi_d
scaffold_5_(dbseq-nr_4)_[1665581,1671468]	LTR	Copia	sire	no	+	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_5_(dbseq-nr_4)_[1869169,1876115]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_5_(dbseq-nr_4)_[1876972,1884588]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_5_(dbseq-nr_4)_[2217463,2225022]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_5_(dbseq-nr_4)_[2430271,2436661]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|gypsy INT|gmr1
scaffold_5_(dbseq-nr_4)_[2600,10203]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_5_(dbseq-nr_4)_[2660188,2666403]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_5_(dbseq-nr_4)_[2692252,2697332]	LTR	Copia	mixture	yes	-	GAG|retrofit AP|ty1/copia INT|tork RT|copia RNaseH|sire
scaffold_5_(dbseq-nr_4)_[2820762,2826012]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|tork RNaseH|copia
scaffold_5_(dbseq-nr_4)_[2874409,2880696]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_5_(dbseq-nr_4)_[2890103,2896896]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|athila INT|gmr1
scaffold_5_(dbseq-nr_4)_[2921363,2927774]	LTR	Gypsy	v_clade	no	+	AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_5_(dbseq-nr_4)_[3317333,3323814]	LTR	Copia	oryco	no	+	AP|retrofit INT|oryco RT|tork RNaseH|oryco
scaffold_5_(dbseq-nr_4)_[3324279,3331002]	LTR	Copia	mixture	no	-	INT|pCretro RT|tork RNaseH|sire
scaffold_5_(dbseq-nr_4)_[3394176,3400215]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_5_(dbseq-nr_4)_[3428067,3433122]	LTR	Gypsy	v_clade	no	+	AP|maggy RT|v_clade RNaseH|pyret INT|v_clade
scaffold_5_(dbseq-nr_4)_[3518823,3523088]	LTR	Copia	sire	no	-	INT|sire
scaffold_5_(dbseq-nr_4)_[3565747,3571865]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|copia RNaseH|sire
scaffold_5_(dbseq-nr_4)_[3628803,3637016]	LTR	Gypsy	mixture	no	+	AP|athila RT|reina RNaseH|cer2-3 INT|tat
scaffold_5_(dbseq-nr_4)_[36377,43991]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_5_(dbseq-nr_4)_[3681311,3689096]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_5_(dbseq-nr_4)_[3693572,3698641]	LTR	Gypsy	17_6	no	-	RNaseH|17_6
scaffold_5_(dbseq-nr_4)_[3752472,3758284]	LTR	Gypsy	v_clade	yes	-	GAG|pyret AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_5_(dbseq-nr_4)_[3797128,3802006]	LTR	Copia	tork	no	+	INT|oryco RT|tork RNaseH|tork
scaffold_5_(dbseq-nr_4)_[392509,406957]	LTR	mixture	mixture	unknown	+	AP|ty1/copia INT|tork RT|reina RNaseH|sire
scaffold_5_(dbseq-nr_4)_[4041554,4048757]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_5_(dbseq-nr_4)_[4061452,4067761]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|codi_d
scaffold_5_(dbseq-nr_4)_[4139975,4145541]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|copia RNaseH|sire
scaffold_5_(dbseq-nr_4)_[4146785,4151567]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|v_clade INT|maggy
scaffold_5_(dbseq-nr_4)_[4153153,4158639]	LTR	Copia	mixture	no	+	INT|oryco RT|1731
scaffold_5_(dbseq-nr_4)_[4189656,4196561]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_5_(dbseq-nr_4)_[4198459,4203731]	LTR	Copia	mixture	no	-	AP|retrofit INT|oryco RT|tork RNaseH|copia
scaffold_5_(dbseq-nr_4)_[4204973,4214380]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_5_(dbseq-nr_4)_[4257641,4263954]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_5_(dbseq-nr_4)_[4266236,4271087]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade
scaffold_5_(dbseq-nr_4)_[4300750,4316092]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_5_(dbseq-nr_4)_[4322904,4334361]	LTR	Gypsy	v_clade	no	+	RT|v_clade GAG|v_clade RNaseH|v_clade INT|v_clade
scaffold_5_(dbseq-nr_4)_[4339599,4343791]	LTR	Copia	mixture	no	-	RT|1731 RNaseH|codi_d
scaffold_5_(dbseq-nr_4)_[4349086,4354123]	LTR	Gypsy	v_clade	no	+	AP|maggy RT|v_clade RNaseH|pyret INT|v_clade
scaffold_5_(dbseq-nr_4)_[4357650,4364222]	LTR	Copia	copia	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_5_(dbseq-nr_4)_[4374686,4389021]	LTR	Copia	mixture	no	-	INT|tork RNaseH|sire
scaffold_5_(dbseq-nr_4)_[4407223,4413770]	LTR	Copia	copia	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_5_(dbseq-nr_4)_[4415115,4423006]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_5_(dbseq-nr_4)_[4428613,4435177]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_5_(dbseq-nr_4)_[4499945,4502886]	LTR	Copia	copia	no	-	RT|copia RNaseH|copia
scaffold_5_(dbseq-nr_4)_[4512121,4516280]	LTR	Gypsy	v_clade	no	-	INT|v_clade
scaffold_5_(dbseq-nr_4)_[4517431,4523447]	LTR	Gypsy	v_clade	no	+	GAG|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_5_(dbseq-nr_4)_[4523450,4531007]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_5_(dbseq-nr_4)_[4544175,4550494]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_5_(dbseq-nr_4)_[4891008,4899877]	LTR	Copia	copia	no	-	AP|ty1/copia INT|copia RT|tork RNaseH|copia
scaffold_5_(dbseq-nr_4)_[4906528,4912558]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_5_(dbseq-nr_4)_[4987993,5003250]	LTR	Copia	ty1/copia	no	-	AP|ty1/copia
scaffold_5_(dbseq-nr_4)_[5020841,5028617]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_5_(dbseq-nr_4)_[5071250,5075216]	LTR	Gypsy	tat	no	+	INT|tat
scaffold_5_(dbseq-nr_4)_[50889,58759]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_5_(dbseq-nr_4)_[5114288,5119875]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_5_(dbseq-nr_4)_[5132343,5140326]	LTR	Gypsy	mixture	no	+	AP|athila RT|reina RNaseH|del INT|tat
scaffold_5_(dbseq-nr_4)_[58792,65163]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_60_(dbseq-nr_59)_[128876,133969]	LTR	Copia	tork	no	-	AP|pseudovirus INT|tork RT|tork RNaseH|copia
scaffold_60_(dbseq-nr_59)_[154044,159767]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_60_(dbseq-nr_59)_[204242,211867]	LTR	Gypsy	17_6	no	-	RT|17_6 RNaseH|17_6 INT|tat
scaffold_60_(dbseq-nr_59)_[224730,230810]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|osvaldo INT|gmr1
scaffold_60_(dbseq-nr_59)_[271391,279235]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_60_(dbseq-nr_59)_[312465,318924]	LTR	Copia	copia	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_60_(dbseq-nr_59)_[350865,357610]	LTR	Gypsy	reina	no	+	RT|reina
scaffold_60_(dbseq-nr_59)_[390003,396508]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_60_(dbseq-nr_59)_[502626,507694]	LTR	Copia	mixture	no	-	AP|pseudovirus INT|retrofit RT|tork RNaseH|sire
scaffold_60_(dbseq-nr_59)_[509255,512892]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_60_(dbseq-nr_59)_[528545,534397]	LTR	Copia	tork	no	-	AP|tork INT|tork RT|tork RNaseH|tork
scaffold_60_(dbseq-nr_59)_[542315,553507]	LTR	Copia	sire	no	+	INT|copia RT|sire RNaseH|sire
scaffold_60_(dbseq-nr_59)_[587541,595715]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|a_clade
scaffold_60_(dbseq-nr_59)_[646561,652370]	LTR	Copia	sire	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_60_(dbseq-nr_59)_[676570,682383]	LTR	Copia	mixture	no	+	AP|retrofit INT|oryco RT|tork RNaseH|copia
scaffold_60_(dbseq-nr_59)_[737334,743440]	LTR	Copia	tork	no	-	AP|tork INT|tork RT|pseudovirus RNaseH|tork
scaffold_60_(dbseq-nr_59)_[763830,775347]	LTR	Gypsy	cer2-3	no	-	RT|cer2-3
scaffold_60_(dbseq-nr_59)_[780414,785841]	LTR	Copia	copia	no	-	AP|retrofit INT|tork RT|copia RNaseH|copia
scaffold_60_(dbseq-nr_59)_[830150,836561]	LTR	Copia	sire	no	-	AP|pseudovirus INT|copia RT|sire RNaseH|sire
scaffold_60_(dbseq-nr_59)_[923483,928924]	LTR	Copia	copia	no	+	AP|retrofit INT|tork RT|copia RNaseH|copia
scaffold_60_(dbseq-nr_59)_[939155,951609]	LTR	Gypsy	v_clade	no	?	INT|gmr1 RNaseH|cer2-3 RT|reina GAG|v_clade AP|v_clade
scaffold_60_(dbseq-nr_59)_[99072,108082]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3 INT|tat
scaffold_61_(dbseq-nr_60)_[1069648,1076420]	LTR	Copia	copia	no	-	AP|ty1/copia INT|copia RT|tork RNaseH|copia
scaffold_61_(dbseq-nr_60)_[1186027,1192572]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_61_(dbseq-nr_60)_[255217,264101]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_61_(dbseq-nr_60)_[365748,372712]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_61_(dbseq-nr_60)_[475945,482169]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|codi_d
scaffold_61_(dbseq-nr_60)_[642152,647886]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_61_(dbseq-nr_60)_[672613,688173]	LTR	Copia	mixture	no	+	AP|retrofit INT|oryco RT|tork RNaseH|copia
scaffold_61_(dbseq-nr_60)_[745465,752918]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_61_(dbseq-nr_60)_[756877,763426]	LTR	Copia	copia	no	+	AP|ty1/copia INT|copia RT|copia RNaseH|copia
scaffold_61_(dbseq-nr_60)_[98840,105616]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_62_(dbseq-nr_61)_[1050607,1064170]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all AP|pyret RT|v_clade RNaseH|v_clade
scaffold_62_(dbseq-nr_61)_[1067054,1072462]	LTR	Copia	copia	no	+	AP|retrofit INT|tork RT|copia RNaseH|copia
scaffold_62_(dbseq-nr_61)_[1095721,1101062]	LTR	Copia	copia	no	+	AP|ty1/copia INT|copia RT|tork RNaseH|copia
scaffold_62_(dbseq-nr_61)_[193233,197847]	LTR	Gypsy	v_clade	no	-	GAG|v_clade
scaffold_62_(dbseq-nr_61)_[202924,207683]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade
scaffold_62_(dbseq-nr_61)_[385266,391211]	LTR	Gypsy	v_clade	no	-	AP|caulimovirus RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_62_(dbseq-nr_61)_[485152,490622]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|pCretro RNaseH|sire
scaffold_62_(dbseq-nr_61)_[52549,58593]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|sire
