#TE	Order	Superfamily	Clade	Complete	Strand	Domains
scaffold_42_(dbseq-nr_41)_[1110705,1115895]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_42_(dbseq-nr_41)_[1117862,1122584]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|sire
scaffold_42_(dbseq-nr_41)_[1141993,1146829]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_42_(dbseq-nr_41)_[1167016,1174842]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_42_(dbseq-nr_41)_[1176927,1182436]	LTR	Copia	copia	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_42_(dbseq-nr_41)_[13115,19389]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|gypsy INT|osvaldo
scaffold_42_(dbseq-nr_41)_[137332,145619]	LTR	Copia	sire	no	?	RT|sire INT|retrofit AP|retrofit RNaseH|sire
scaffold_42_(dbseq-nr_41)_[274302,279562]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_42_(dbseq-nr_41)_[285526,290915]	LTR	Gypsy	gmr1	no	+	INT|gmr1
scaffold_42_(dbseq-nr_41)_[296925,303807]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_42_(dbseq-nr_41)_[30613,36918]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|1731 RNaseH|codi_d
scaffold_42_(dbseq-nr_41)_[329885,335752]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|sire RNaseH|codi_d
scaffold_42_(dbseq-nr_41)_[357222,363156]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_42_(dbseq-nr_41)_[436759,443523]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_42_(dbseq-nr_41)_[479780,487565]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_42_(dbseq-nr_41)_[493628,497794]	LTR	Gypsy	v_clade	no	-	RT|v_clade
scaffold_42_(dbseq-nr_41)_[570170,576653]	LTR	Copia	sire	no	-	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_42_(dbseq-nr_41)_[614860,620314]	LTR	Gypsy	osvaldo	no	+	RNaseH|osvaldo
scaffold_42_(dbseq-nr_41)_[651252,657734]	LTR	mixture	mixture	unknown	+	AP|ty1/copia INT|oryco ORFX|betaretroviridae RT|tork RNaseH|codi_d
scaffold_42_(dbseq-nr_41)_[68413,75549]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|pyret INT|v_clade
scaffold_42_(dbseq-nr_41)_[685089,692643]	LTR	Gypsy	mixture	no	-	RT|v_clade RNaseH|pyret INT|crm
scaffold_42_(dbseq-nr_41)_[713258,717143]	mixture	mixture	mixture	unknown	?	CHR|all RNaseH|pyggy INT|tat
scaffold_42_(dbseq-nr_41)_[90893,95226]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|pyret
scaffold_42_(dbseq-nr_41)_[935973,943013]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_42_(dbseq-nr_41)_[954681,959951]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_42_(dbseq-nr_41)_[999664,1007796]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_431_(dbseq-nr_430)_[19562,28476]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_431_(dbseq-nr_430)_[6756,12708]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_432_(dbseq-nr_431)_[15107,25146]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_432_(dbseq-nr_431)_[8082,15102]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_432_(dbseq-nr_431)_[942,8079]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_433_(dbseq-nr_432)_[5318,13359]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_434_(dbseq-nr_433)_[19264,27074]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|tat
scaffold_434_(dbseq-nr_433)_[3387,11081]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_435_(dbseq-nr_434)_[1618,8658]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_435_(dbseq-nr_434)_[20326,25593]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_436_(dbseq-nr_435)_[1426,8199]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_436_(dbseq-nr_435)_[16487,23425]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_439_(dbseq-nr_438)_[21477,28137]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|bel RT|v_clade RNaseH|pyret INT|v_clade
scaffold_43_(dbseq-nr_42)_[1285523,1293186]	mixture	mixture	mixture	unknown	-	AP|cog5550 RT|reina RNaseH|cer2-3 INT|tat
scaffold_43_(dbseq-nr_42)_[13963,20143]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_43_(dbseq-nr_42)_[245864,253373]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_43_(dbseq-nr_42)_[41471,47918]	LTR	Copia	sire	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_43_(dbseq-nr_42)_[594984,601541]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_43_(dbseq-nr_42)_[710937,718020]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_43_(dbseq-nr_42)_[729539,735364]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|athila INT|gmr1
scaffold_43_(dbseq-nr_42)_[737421,743861]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_43_(dbseq-nr_42)_[746509,754578]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_43_(dbseq-nr_42)_[758053,764413]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_43_(dbseq-nr_42)_[764460,773501]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_43_(dbseq-nr_42)_[774236,782291]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_43_(dbseq-nr_42)_[821763,827881]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_43_(dbseq-nr_42)_[963930,969475]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|sire
scaffold_440_(dbseq-nr_439)_[11206,19643]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_441_(dbseq-nr_440)_[23088,28216]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|bel INT|v_clade
scaffold_441_(dbseq-nr_440)_[545,7478]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_442_(dbseq-nr_441)_[21103,28187]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|bel RT|v_clade RNaseH|pyret INT|v_clade
scaffold_443_(dbseq-nr_442)_[9782,15946]	LTR	Gypsy	v_clade	no	+	AP|dtg_ilg_template RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_446_(dbseq-nr_445)_[12367,20940]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_446_(dbseq-nr_445)_[20965,27971]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_446_(dbseq-nr_445)_[994,9871]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_447_(dbseq-nr_446)_[16,5791]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_447_(dbseq-nr_446)_[6013,13020]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_448_(dbseq-nr_447)_[6472,16416]	LTR	Gypsy	mixture	no	-	INT|gmr1 RT|reina RNaseH|17_6
scaffold_449_(dbseq-nr_448)_[10009,18016]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_449_(dbseq-nr_448)_[1234,8559]	LTR	Gypsy	mixture	no	-	RT|17_6 RNaseH|pyggy
scaffold_449_(dbseq-nr_448)_[18789,27847]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_44_(dbseq-nr_43)_[1023301,1029339]	LTR	mixture	mixture	unknown	+	AP|ty1/copia INT|oryco ORFX|betaretroviridae RT|1731 RNaseH|codi_d
scaffold_44_(dbseq-nr_43)_[1056533,1062577]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_44_(dbseq-nr_43)_[1105049,1111996]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|copia
scaffold_44_(dbseq-nr_43)_[1127362,1133777]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_44_(dbseq-nr_43)_[1137843,1144152]	LTR	Copia	copia	no	+	AP|pseudovirus INT|oryco RT|copia RNaseH|copia
scaffold_44_(dbseq-nr_43)_[1243146,1249318]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|pCretro RNaseH|copia
scaffold_44_(dbseq-nr_43)_[310389,320928]	LTR	Copia	mixture	no	-	RT|1731 RNaseH|copia
scaffold_44_(dbseq-nr_43)_[373197,379843]	LTR	Gypsy	mixture	no	-	RT|17_6 RNaseH|osvaldo INT|gmr1
scaffold_44_(dbseq-nr_43)_[383112,392339]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_44_(dbseq-nr_43)_[392342,399260]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_44_(dbseq-nr_43)_[421438,428451]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_44_(dbseq-nr_43)_[430474,436374]	LTR	Gypsy	mixture	no	-	AP|tat RNaseH|cer2-3
scaffold_44_(dbseq-nr_43)_[51166,57352]	LTR	Copia	sire	no	-	AP|ty1/copia INT|copia RT|sire RNaseH|sire
scaffold_44_(dbseq-nr_43)_[524415,529656]	LTR	Copia	sire	no	-	AP|pseudovirus INT|tork RT|sire RNaseH|sire
scaffold_44_(dbseq-nr_43)_[564565,572274]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_44_(dbseq-nr_43)_[575800,582303]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_44_(dbseq-nr_43)_[628514,635549]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|bel RT|v_clade RNaseH|pyret INT|v_clade
scaffold_44_(dbseq-nr_43)_[718401,725590]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_44_(dbseq-nr_43)_[779905,786676]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_44_(dbseq-nr_43)_[807238,816247]	LTR	Gypsy	v_clade	yes	-	GAG|pyret AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_44_(dbseq-nr_43)_[818308,829481]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_44_(dbseq-nr_43)_[835567,842784]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_44_(dbseq-nr_43)_[846085,854219]	LTR	Copia	sire	no	?	RNaseH|sire AP|ty1/copia INT|sire RT|1731
scaffold_44_(dbseq-nr_43)_[859557,864488]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|1731 RNaseH|pCretro
scaffold_44_(dbseq-nr_43)_[866100,872570]	LTR	Copia	copia	no	+	AP|pseudovirus INT|tork RT|copia RNaseH|copia
scaffold_44_(dbseq-nr_43)_[878464,885498]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|hydra RNaseH|codi_d
scaffold_44_(dbseq-nr_43)_[914267,921120]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_44_(dbseq-nr_43)_[981178,987180]	LTR	mixture	mixture	unknown	-	AP|ty1/copia ORFX|betaretroviridae INT|oryco RT|1731 RNaseH|codi_d
scaffold_450_(dbseq-nr_449)_[8075,23256]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_452_(dbseq-nr_451)_[20408,25142]	LTR	Copia	mixture	no	+	INT|tork RT|copia RNaseH|sire
scaffold_452_(dbseq-nr_451)_[5947,11298]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_455_(dbseq-nr_454)_[17081,25092]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_456_(dbseq-nr_455)_[13390,20412]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|bel RT|v_clade RNaseH|pyret INT|v_clade
scaffold_457_(dbseq-nr_456)_[18319,26012]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_459_(dbseq-nr_458)_[8356,15580]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_45_(dbseq-nr_44)_[1007745,1014041]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|sire RT|tork RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[1016022,1021773]	LTR	Copia	sire	no	-	INT|tork RT|sire RNaseH|sire
scaffold_45_(dbseq-nr_44)_[1030482,1037424]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|sire RNaseH|copia
scaffold_45_(dbseq-nr_44)_[103388,108863]	LTR	Copia	copia	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_45_(dbseq-nr_44)_[1049384,1054884]	LTR	mixture	mixture	unknown	-	AP|ty1/copia ORFX|betaretroviridae INT|retrofit RT|tork RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[1101545,1107829]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_45_(dbseq-nr_44)_[1132645,1138715]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[1167225,1170558]	LTR	Copia	copia	no	-	RNaseH|copia
scaffold_45_(dbseq-nr_44)_[1177860,1184327]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_45_(dbseq-nr_44)_[145680,151925]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|sire RT|1731 RNaseH|copia
scaffold_45_(dbseq-nr_44)_[155505,161820]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|sire RT|copia RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[244770,250877]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|sire RT|copia RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[265618,269633]	LTR	Copia	codi_d	no	+	AP|ty1/copia RT|codi_d RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[314264,320294]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[31570,39723]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_45_(dbseq-nr_44)_[342381,348841]	LTR	mixture	mixture	unknown	+	AP|ty1/copia INT|oryco ORFX|betaretroviridae RT|tork RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[404287,415755]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_45_(dbseq-nr_44)_[43457,50804]	LTR	Copia	copia	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_45_(dbseq-nr_44)_[557100,563147]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|1731 RNaseH|retrofit
scaffold_45_(dbseq-nr_44)_[583067,589965]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|sire RNaseH|copia
scaffold_45_(dbseq-nr_44)_[61167,68298]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_45_(dbseq-nr_44)_[624868,630756]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[633284,636331]	LTR	Copia	mixture	no	+	AP|ty1/copia RT|1731 RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[655749,662151]	LTR	mixture	mixture	unknown	-	AP|ty1/copia ORFX|betaretroviridae INT|oryco RT|tork RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[701283,706400]	LTR	mixture	mixture	unknown	+	INT|oryco ORFX|betaretroviridae RT|tork RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[755429,760749]	LTR	Copia	copia	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_45_(dbseq-nr_44)_[767946,771905]	LTR	Copia	mixture	no	+	RT|tork RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[818274,827941]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|sire RT|pCretro RNaseH|codi_d
scaffold_45_(dbseq-nr_44)_[828787,837318]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_45_(dbseq-nr_44)_[89107,95757]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_45_(dbseq-nr_44)_[897686,903914]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|pCretro RNaseH|copia
scaffold_45_(dbseq-nr_44)_[909879,916414]	LTR	mixture	mixture	unknown	-	AP|ty1/copia ORFX|betaretroviridae INT|oryco RT|tork RNaseH|sire
scaffold_461_(dbseq-nr_460)_[14740,20673]	mixture	mixture	mixture	unknown	-	AP|dtg_ilg_template RT|reina RNaseH|athila INT|gmr1
scaffold_461_(dbseq-nr_460)_[504,6449]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_466_(dbseq-nr_465)_[3926,12573]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_469_(dbseq-nr_468)_[1338,8242]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_469_(dbseq-nr_468)_[17825,25257]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|pyret INT|crm
scaffold_469_(dbseq-nr_468)_[8892,16162]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_46_(dbseq-nr_45)_[1033999,1041154]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|copia RT|tork RNaseH|sire
scaffold_46_(dbseq-nr_45)_[1106197,1112264]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|tork
scaffold_46_(dbseq-nr_45)_[1187957,1193259]	LTR	Copia	mixture	no	-	INT|oryco RT|sire RNaseH|tork
scaffold_46_(dbseq-nr_45)_[1199043,1205415]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_46_(dbseq-nr_45)_[15159,21232]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_46_(dbseq-nr_45)_[251260,257726]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RT|tork RNaseH|sire
scaffold_46_(dbseq-nr_45)_[26744,33529]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_46_(dbseq-nr_45)_[419,7448]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_46_(dbseq-nr_45)_[523793,530623]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_46_(dbseq-nr_45)_[73118,80353]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_473_(dbseq-nr_472)_[14849,24691]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_474_(dbseq-nr_473)_[16684,23699]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_474_(dbseq-nr_473)_[8978,16677]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_476_(dbseq-nr_475)_[615,8652]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_476_(dbseq-nr_475)_[9682,24324]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_479_(dbseq-nr_478)_[10586,24614]	LTR	Copia	sire	no	-	RT|sire RNaseH|sire
scaffold_47_(dbseq-nr_46)_[1056780,1064026]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_47_(dbseq-nr_46)_[1064036,1072903]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_47_(dbseq-nr_46)_[1077197,1085837]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_47_(dbseq-nr_46)_[1095772,1103419]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_47_(dbseq-nr_46)_[1115726,1124032]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|gmr1
scaffold_47_(dbseq-nr_46)_[1125893,1134175]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_47_(dbseq-nr_46)_[1141036,1148178]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_47_(dbseq-nr_46)_[17166,23926]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_47_(dbseq-nr_46)_[219,8032]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_47_(dbseq-nr_46)_[228687,235182]	LTR	Copia	sire	no	-	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_47_(dbseq-nr_46)_[408128,413303]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_47_(dbseq-nr_46)_[422665,431075]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_47_(dbseq-nr_46)_[449865,456252]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_47_(dbseq-nr_46)_[612516,621619]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_47_(dbseq-nr_46)_[622167,627063]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade
scaffold_47_(dbseq-nr_46)_[634928,646240]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_47_(dbseq-nr_46)_[652378,667500]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_47_(dbseq-nr_46)_[667570,677243]	LTR	Copia	retrofit	no	-	INT|retrofit
scaffold_47_(dbseq-nr_46)_[938414,944750]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_480_(dbseq-nr_479)_[12946,20433]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3
scaffold_480_(dbseq-nr_479)_[6794,12724]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_481_(dbseq-nr_480)_[13329,22153]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_481_(dbseq-nr_480)_[695,9897]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_483_(dbseq-nr_482)_[17567,23776]	LTR	Copia	copia	no	-	AP|ty1/copia INT|copia RT|copia RNaseH|copia
scaffold_484_(dbseq-nr_483)_[8051,17076]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_485_(dbseq-nr_484)_[2720,10425]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_486_(dbseq-nr_485)_[2137,16762]	LTR	Gypsy	mixture	no	+	INT|tat RT|reina RNaseH|cer2-3
scaffold_488_(dbseq-nr_487)_[10259,17270]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_488_(dbseq-nr_487)_[17326,23682]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_488_(dbseq-nr_487)_[2140,8959]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_489_(dbseq-nr_488)_[16744,23168]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_489_(dbseq-nr_488)_[7375,15141]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_48_(dbseq-nr_47)_[1040491,1044079]	LTR	Copia	mixture	no	-	RT|copia RNaseH|tork
scaffold_48_(dbseq-nr_47)_[1137180,1142138]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|1731 RNaseH|tork
scaffold_48_(dbseq-nr_47)_[1195741,1202525]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
