#TE	Order	Superfamily	Clade	Complete	Strand	Domains
scaffold_468_(dbseq-nr_467)_[17964,24984]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_468_(dbseq-nr_467)_[25040,32061]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_46_(dbseq-nr_45)_[142824,147923]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|maggy INT|v_clade CHR|all
scaffold_46_(dbseq-nr_45)_[216647,223908]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_46_(dbseq-nr_45)_[497661,511377]	LTR	Copia	mixture	no	+	INT|copia AP|ty1/copia
scaffold_46_(dbseq-nr_45)_[516247,522049]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_46_(dbseq-nr_45)_[725369,731731]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_470_(dbseq-nr_469)_[45015,51393]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_473_(dbseq-nr_472)_[16182,24169]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_473_(dbseq-nr_472)_[28873,35911]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_473_(dbseq-nr_472)_[43622,49695]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_473_(dbseq-nr_472)_[55206,61991]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_473_(dbseq-nr_472)_[6445,12478]	mixture	mixture	mixture	unknown	+	AP|dtg_ilg_template RT|reina RNaseH|athila INT|gmr1
scaffold_475_(dbseq-nr_474)_[6423,11646]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|copia RNaseH|copia
scaffold_476_(dbseq-nr_475)_[10396,15882]	LTR	Copia	copia	no	-	AP|retrofit INT|tork RT|copia RNaseH|copia
scaffold_476_(dbseq-nr_475)_[31997,37249]	Unknown	unknown	cog5550	unknown	+	AP|cog5550
scaffold_476_(dbseq-nr_475)_[48673,56183]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_477_(dbseq-nr_476)_[24516,29717]	LTR	Copia	tork	no	-	INT|tork RT|copia RNaseH|tork
scaffold_477_(dbseq-nr_476)_[48879,55823]	LTR	Copia	sire	no	-	INT|sire RT|tork RNaseH|sire
scaffold_477_(dbseq-nr_476)_[56158,63828]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_478_(dbseq-nr_477)_[12682,18474]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_478_(dbseq-nr_477)_[3023,9897]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|gypsy INT|gmr1
scaffold_478_(dbseq-nr_477)_[33275,39702]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_478_(dbseq-nr_477)_[49920,58756]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_478_(dbseq-nr_477)_[60634,69651]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_479_(dbseq-nr_478)_[38430,44377]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_47_(dbseq-nr_46)_[110602,116085]	LTR	Copia	mixture	no	-	INT|retrofit RT|tork RNaseH|sire
scaffold_47_(dbseq-nr_46)_[118049,124476]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_47_(dbseq-nr_46)_[140649,150508]	LTR	mixture	mixture	unknown	+	RT|reina RNaseH|17_6 INT|tat AP|ty1/copia
scaffold_47_(dbseq-nr_46)_[151245,157274]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6
scaffold_47_(dbseq-nr_46)_[160338,167172]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_47_(dbseq-nr_46)_[171897,177863]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|gypsy INT|tat
scaffold_47_(dbseq-nr_46)_[19408,34291]	LTR	Copia	copia	no	+	RNaseH|copia
scaffold_47_(dbseq-nr_46)_[196795,203707]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|gmr1
scaffold_47_(dbseq-nr_46)_[217986,221221]	LTR	mixture	mixture	unknown	?	RT|del INT|retrofit RNaseH|codi_I
scaffold_47_(dbseq-nr_46)_[235874,240313]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del
scaffold_47_(dbseq-nr_46)_[490882,497769]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|gypsy INT|gmr1
scaffold_47_(dbseq-nr_46)_[499858,507495]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_47_(dbseq-nr_46)_[512463,519001]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|tork
scaffold_47_(dbseq-nr_46)_[558997,563482]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_47_(dbseq-nr_46)_[574836,582655]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_47_(dbseq-nr_46)_[90406,95342]	LTR	Copia	copia	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_483_(dbseq-nr_482)_[23080,30317]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_483_(dbseq-nr_482)_[60392,66493]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|hydra RNaseH|copia
scaffold_484_(dbseq-nr_483)_[43129,50123]	LTR	Copia	mixture	no	-	RT|pseudovirus RNaseH|pCretro
scaffold_486_(dbseq-nr_485)_[10816,17814]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_488_(dbseq-nr_487)_[16373,23372]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_488_(dbseq-nr_487)_[26675,33635]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_488_(dbseq-nr_487)_[43086,48949]	LTR	Copia	copia	no	-	RNaseH|copia
scaffold_488_(dbseq-nr_487)_[56605,63634]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_488_(dbseq-nr_487)_[6586,13503]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_48_(dbseq-nr_47)_[180641,183707]	LTR	Copia	oryco	no	-	INT|oryco RNaseH|oryco
scaffold_48_(dbseq-nr_47)_[689956,695921]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_48_(dbseq-nr_47)_[710202,712551]	LTR	Gypsy	crm	no	-	INT|crm
scaffold_490_(dbseq-nr_489)_[50641,64264]	LTR	mixture	mixture	unknown	+	RT|pyret RNaseH|v_clade CHR|retroelement
scaffold_491_(dbseq-nr_490)_[18948,24866]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_491_(dbseq-nr_490)_[53863,59015]	LTR	Copia	mixture	no	+	INT|pseudovirus RT|hydra RNaseH|copia
scaffold_492_(dbseq-nr_491)_[19025,24465]	mixture	mixture	mixture	unknown	+	AP|dtg_ilg_template RNaseH|cer2-3
scaffold_492_(dbseq-nr_491)_[2655,9849]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_492_(dbseq-nr_491)_[27443,29910]	LTR	Gypsy	del	no	+	RNaseH|del
scaffold_493_(dbseq-nr_492)_[8312,15449]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_494_(dbseq-nr_493)_[26911,39364]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_494_(dbseq-nr_493)_[4905,11747]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_495_(dbseq-nr_494)_[25112,30534]	LTR	Copia	mixture	no	-	AP|retrofit INT|tork RT|copia RNaseH|1731
scaffold_495_(dbseq-nr_494)_[52265,60228]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_496_(dbseq-nr_495)_[18621,25994]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_496_(dbseq-nr_495)_[6419,13225]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_497_(dbseq-nr_496)_[20877,28202]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|tat
scaffold_499_(dbseq-nr_498)_[13876,20893]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_499_(dbseq-nr_498)_[32722,39462]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_499_(dbseq-nr_498)_[46602,54392]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_49_(dbseq-nr_48)_[379524,388574]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_49_(dbseq-nr_48)_[603756,610018]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|osvaldo INT|tat
scaffold_49_(dbseq-nr_48)_[676385,682875]	LTR	Copia	sire	no	-	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_49_(dbseq-nr_48)_[8648,15854]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|gmr1
scaffold_4_(dbseq-nr_3)_[23659,30050]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_4_(dbseq-nr_3)_[350999,360030]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_4_(dbseq-nr_3)_[363305,370481]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_4_(dbseq-nr_3)_[370620,379566]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_4_(dbseq-nr_3)_[48629,54947]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|tork
scaffold_4_(dbseq-nr_3)_[60366,66237]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_4_(dbseq-nr_3)_[795733,802754]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|bel RT|v_clade RNaseH|pyret INT|v_clade
scaffold_4_(dbseq-nr_3)_[810155,817182]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_500_(dbseq-nr_499)_[16691,26888]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|a_clade
scaffold_500_(dbseq-nr_499)_[31584,37564]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_501_(dbseq-nr_500)_[48468,55738]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_502_(dbseq-nr_501)_[28703,36338]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_502_(dbseq-nr_501)_[36810,43292]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|1731 RNaseH|codi_d
scaffold_505_(dbseq-nr_504)_[25366,32296]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_507_(dbseq-nr_506)_[14574,20785]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_507_(dbseq-nr_506)_[6411,12756]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_509_(dbseq-nr_508)_[5708,10802]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_50_(dbseq-nr_49)_[208637,220088]	LTR	Copia	mixture	no	+	INT|oryco RT|copia RNaseH|tork
scaffold_50_(dbseq-nr_49)_[527525,533542]	LTR	Copia	mixture	no	+	INT|copia RT|tork RNaseH|sire
scaffold_50_(dbseq-nr_49)_[533560,537915]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork
scaffold_50_(dbseq-nr_49)_[78106,84136]	LTR	Copia	copia	no	+	INT|copia
scaffold_510_(dbseq-nr_509)_[2589,8551]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|1731 RNaseH|copia
scaffold_511_(dbseq-nr_510)_[35412,40487]	LTR	Copia	mixture	no	-	INT|sire RT|tork RNaseH|copia
scaffold_514_(dbseq-nr_513)_[33885,40763]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_514_(dbseq-nr_513)_[40769,47780]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_516_(dbseq-nr_515)_[3120,8981]	LTR	Copia	mixture	no	+	INT|tork RT|pseudovirus RNaseH|codi_d
scaffold_517_(dbseq-nr_516)_[16908,21803]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade
scaffold_517_(dbseq-nr_516)_[29656,40967]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_517_(dbseq-nr_516)_[7257,16360]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_519_(dbseq-nr_518)_[26036,34030]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_519_(dbseq-nr_518)_[9790,17688]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_51_(dbseq-nr_50)_[152739,158550]	LTR	Gypsy	v_clade	no	+	AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_51_(dbseq-nr_50)_[169598,176604]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_51_(dbseq-nr_50)_[177749,182784]	LTR	Copia	copia	no	+	INT|tork RT|copia RNaseH|copia
scaffold_51_(dbseq-nr_50)_[185341,191898]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|osvaldo INT|gmr1
scaffold_521_(dbseq-nr_520)_[18381,24451]	LTR	Copia	copia	no	+	RNaseH|copia
scaffold_521_(dbseq-nr_520)_[37420,47199]	LTR	Gypsy	mixture	no	+	RT|17_6 RNaseH|galadriel
scaffold_523_(dbseq-nr_522)_[11132,18503]	LTR	Copia	mixture	no	+	AP|pseudovirus INT|retrofit RT|copia
scaffold_523_(dbseq-nr_522)_[18822,25153]	LTR	mixture	mixture	unknown	-	AP|ty1/copia ORFX|betaretroviridae INT|oryco RT|tork RNaseH|codi_d
scaffold_523_(dbseq-nr_522)_[35472,42231]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_523_(dbseq-nr_522)_[44554,50809]	LTR	Copia	copia	no	+	INT|copia RT|copia RNaseH|codi_d
scaffold_525_(dbseq-nr_524)_[177,9206]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|tat
scaffold_526_(dbseq-nr_525)_[14273,24085]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_526_(dbseq-nr_525)_[27069,33325]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_526_(dbseq-nr_525)_[5686,12760]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_527_(dbseq-nr_526)_[3441,8518]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_528_(dbseq-nr_527)_[28655,35295]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_528_(dbseq-nr_527)_[9063,16288]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_529_(dbseq-nr_528)_[36,7450]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_52_(dbseq-nr_51)_[100775,104941]	LTR	Gypsy	v_clade	no	+	RT|v_clade
scaffold_52_(dbseq-nr_51)_[110998,118788]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_52_(dbseq-nr_51)_[155005,161769]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_52_(dbseq-nr_51)_[21954,28437]	LTR	Copia	sire	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_52_(dbseq-nr_51)_[235340,241264]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_52_(dbseq-nr_51)_[262716,268580]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|codi_d
scaffold_52_(dbseq-nr_51)_[294638,301519]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_52_(dbseq-nr_51)_[307529,312918]	LTR	Gypsy	gmr1	no	-	INT|gmr1
scaffold_52_(dbseq-nr_51)_[318879,324141]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_52_(dbseq-nr_51)_[449687,457974]	LTR	Copia	sire	no	?	RNaseH|sire AP|retrofit INT|retrofit RT|sire
scaffold_52_(dbseq-nr_51)_[496280,500832]	LTR	Gypsy	v_clade	no	+	AP|v_clade RT|v_clade RNaseH|v_clade INT|pyret
scaffold_52_(dbseq-nr_51)_[515722,522853]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|pyret INT|v_clade
scaffold_52_(dbseq-nr_51)_[551051,557355]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|1731 RNaseH|codi_d
scaffold_52_(dbseq-nr_51)_[568574,574847]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|gypsy INT|osvaldo
scaffold_52_(dbseq-nr_51)_[580521,589480]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_52_(dbseq-nr_51)_[590329,601729]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_52_(dbseq-nr_51)_[601974,608260]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_52_(dbseq-nr_51)_[639307,644818]	LTR	Copia	tork	yes	+	GAG|tork AP|ty1/copia INT|tork RT|pseudovirus RNaseH|sire
scaffold_52_(dbseq-nr_51)_[646827,652799]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|tork RNaseH|sire
scaffold_531_(dbseq-nr_530)_[21130,27248]	LTR	Gypsy	mixture	no	+	AP|tat RNaseH|cer2-3
scaffold_531_(dbseq-nr_530)_[27782,34746]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_531_(dbseq-nr_530)_[36464,43142]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_532_(dbseq-nr_531)_[22910,27673]	LTR	Copia	mixture	no	+	RT|copia RNaseH|codi_d
scaffold_532_(dbseq-nr_531)_[3789,10732]	LTR	Copia	copia	no	-	AP|ty1/copia INT|copia RT|tork RNaseH|copia
scaffold_535_(dbseq-nr_534)_[23640,30608]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_537_(dbseq-nr_536)_[33820,40152]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_53_(dbseq-nr_52)_[485186,494251]	LTR	Gypsy	mixture	no	+	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_53_(dbseq-nr_52)_[504861,518497]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_53_(dbseq-nr_52)_[520694,527709]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_53_(dbseq-nr_52)_[532735,539526]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_53_(dbseq-nr_52)_[55694,67399]	LTR	Copia	retrofit	no	-	INT|retrofit
scaffold_53_(dbseq-nr_52)_[7125,13573]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_53_(dbseq-nr_52)_[74318,80098]	LTR	Copia	sire	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_541_(dbseq-nr_540)_[31890,38673]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_543_(dbseq-nr_542)_[19321,27409]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_543_(dbseq-nr_542)_[4328,12047]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_545_(dbseq-nr_544)_[13481,19401]	LTR	Gypsy	v_clade	no	+	AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_545_(dbseq-nr_544)_[28161,34201]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_545_(dbseq-nr_544)_[39081,45556]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_547_(dbseq-nr_546)_[22298,27967]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_548_(dbseq-nr_547)_[36999,43025]	LTR	Gypsy	mixture	no	+	AP|17_6 RNaseH|cer2-3
scaffold_54_(dbseq-nr_53)_[161536,167412]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|1731
scaffold_54_(dbseq-nr_53)_[283,6571]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_550_(dbseq-nr_549)_[37404,43366]	LTR	Gypsy	mixture	no	+	RNaseH|cer2-3 INT|gmr1
scaffold_550_(dbseq-nr_549)_[3943,10886]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_552_(dbseq-nr_551)_[1082,14506]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_552_(dbseq-nr_551)_[28412,43048]	LTR	mixture	mixture	unknown	?	RT|v_clade RNaseH|sire
scaffold_553_(dbseq-nr_552)_[35625,42497]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_554_(dbseq-nr_553)_[2232,8088]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_554_(dbseq-nr_553)_[28943,36145]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_554_(dbseq-nr_553)_[36233,41850]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_555_(dbseq-nr_554)_[17994,23160]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_555_(dbseq-nr_554)_[6,5920]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_556_(dbseq-nr_555)_[12782,19222]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RT|tork RNaseH|sire
scaffold_556_(dbseq-nr_555)_[5387,11005]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|1731 RT|tork RNaseH|sire
scaffold_557_(dbseq-nr_556)_[13931,20311]	LTR	mixture	mixture	unknown	+	AP|ty1/copia INT|oryco ORFX|betaretroviridae RT|tork RNaseH|codi_d
scaffold_557_(dbseq-nr_556)_[20629,28092]	LTR	Copia	mixture	no	-	AP|pseudovirus INT|retrofit RT|copia
scaffold_559_(dbseq-nr_558)_[11981,26260]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|gmr1
scaffold_559_(dbseq-nr_558)_[3883,11583]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_55_(dbseq-nr_54)_[376096,382149]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_55_(dbseq-nr_54)_[524783,531187]	LTR	Copia	mixture	no	-	INT|copia RT|tork RNaseH|sire
scaffold_55_(dbseq-nr_54)_[84961,92000]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_561_(dbseq-nr_560)_[26878,42003]	LTR	mixture	mixture	unknown	-	INT|tork RNaseH|sire RT|v_clade
scaffold_568_(dbseq-nr_567)_[33957,39008]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_569_(dbseq-nr_568)_[22470,28578]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_569_(dbseq-nr_568)_[29658,36572]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_56_(dbseq-nr_55)_[104445,110699]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|sire RT|copia RNaseH|codi_d
scaffold_56_(dbseq-nr_55)_[116812,122805]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|sire RT|copia RNaseH|codi_d
scaffold_56_(dbseq-nr_55)_[126070,132432]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|pCretro RNaseH|copia
